"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $205.88/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0xe63f3f018cbc78862a8d1356b71847e8744229e8a18f0798d997a4966a1a6b4b","7066236","1547491681","1/14/2019 6:48:01 PM","0xa80c89b67692589f5e766903f9753eb9a1d729f8","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.0930975270629316","0","19.1669188717164","0.00126","0.2594088","129.74","","",""
"0xaffbb45bed379d8968c2af20021b3d79920da5f26e1c2a8ba730d2abbbc34fab","7066236","1547491681","1/14/2019 6:48:01 PM","0xc07aab410b9cc3c3310e69c3efd06db2f4c20002","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.14304212","0","29.4495116656","0.00126","0.2594088","129.74","","",""
"0xfef83055ced69169a5b6cef9a0281897b583bf095be25cfdac6a724adb8e242c","7066236","1547491681","1/14/2019 6:48:01 PM","0x65cabf5d526e7503678f422fa456c796ae81f506","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.13504058","0","27.8021546104","0.00126","0.2594088","129.74","","",""
"0xacba8bb6385288e36ca7daed74fab73b960ab34ae16f7535bc79e546db9b423d","7066236","1547491681","1/14/2019 6:48:01 PM","0x630c04a898661d63831262e9b85f9cc1d139dbd4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.07274","0","14.9757112","0.00126","0.2594088","129.74","","",""
"0x5dfe1ab4f750a23304f078ea5f3f4e849616e4bd80421cb7eec0ae46cdae5513","7066236","1547491681","1/14/2019 6:48:01 PM","0xa604fe54757f37f4d2b29e91f97f76bc2e8fe905","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.1661463","0","34.206200244","0.00126","0.2594088","129.74","","",""
"0xc9b6471149be03d71fac9fe207bb28fa3cd377da3056b29330aea4b50dbd1ac8","7066236","1547491681","1/14/2019 6:48:01 PM","0x9493a44391de4545df662441774c6e53f3b3d94d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02237885","0","4.607357638","0.00126","0.2594088","129.74","","",""
"0xaa466b6daee069e90f165b41d35325e4a0b2c9153b33bf80dc61de179253521c","7066236","1547491681","1/14/2019 6:48:01 PM","0x2dbaf68c912686463eeaaee595fc428eda5961d7","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.12160205","0","25.035430054","0.00126","0.2594088","129.74","","",""
"0xbe0a927eca9535caec0ee7447367f38ca2ebc47a8f8b91c8ebc3db03dfafec37","7066236","1547491681","1/14/2019 6:48:01 PM","0x011d830b1dc1d73a43e27ed5e1e07e4be04508f5","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09799558","0","20.1753300104","0.00126","0.2594088","129.74","","",""
"0x56d9bb46754f452fc41e7a449fc4df5a783e1f8cbd00e5b9c568cbb9fd932346","7066236","1547491681","1/14/2019 6:48:01 PM","0x6fa6754147eec81381eb7f4f5cf5ce504fb938ba","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.211944","0","43.63503072","0.00126","0.2594088","129.74","","",""
"0xc483cff12b6b00c68bd63b3d1988869aeb921a6c09b85c82e779c0d0a424965b","7066238","1547491715","1/14/2019 6:48:35 PM","0x080da60af271d1817c19a78458897d18284073a1","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09627455","0","19.821004354","0.00126","0.2594088","129.74","","",""
"0xbae89c99f2ac5763bd3c623adf51b0d11651cafc658e13034037e0e86c8eed7f","7066238","1547491715","1/14/2019 6:48:35 PM","0xe53e89fe4c9f4aacb33230db66f1aef05dc5b939","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.201066","0","41.39546808","0.00126","0.2594088","129.74","","",""
"0x3f62921651b7a178f522f375275be5765491faf0a1fdc35dfeef164cda257240","7066238","1547491715","1/14/2019 6:48:35 PM","0x1ec569a335026afccc5e526a83232182f2e5ed9b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00269","0","0.5538172","0.00126","0.2594088","129.74","","",""
"0xcf9076c011e5e8c6921f540df03842d1b4f8dd32b1ebce0782ea79f64d677621","7066238","1547491715","1/14/2019 6:48:35 PM","0x4b9d6e3d8a65f2414453b32998ed5eb04e10209e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.112828","0","23.22902864","0.00126","0.2594088","129.74","","",""
"0x7274eb4aefe57ecfc77d7bd344484fcdac8486599bcc7664dd502c5a498e5796","7066238","1547491715","1/14/2019 6:48:35 PM","0x2a053f03fad2208aaa4844d624de5ed86236474d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00416","0","0.8564608","0.00126","0.2594088","129.74","","",""
"0x960dfae58120b8825848a22385248fd0bd5b42f6c522166fa6327a7532f34740","7066238","1547491715","1/14/2019 6:48:35 PM","0xa29b809309d73e96d92152f74b5347d1e1c61822","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03651317","0","7.5173314396","0.00126","0.2594088","129.74","","",""
"0x311d7b4713599713c5e2fdf5e93c585bb04f6a4ae420a59b9519d2cc7e12c0d3","7066238","1547491715","1/14/2019 6:48:35 PM","0xc25487fd8c0bbd16a7f7ec78aa69edb133b34898","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.011965108775095209","0","2.4633765946166","0.00126","0.2594088","129.74","","",""
"0xcdb35a1e24739022befce059dcfdde8c32e6436ac25c84fb7a8345d3ee50cac4","7066238","1547491715","1/14/2019 6:48:35 PM","0x14ef38bb54de1f88a20120973c4267dd49333071","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02274","0","4.6817112","0.00126","0.2594088","129.74","","",""
"0xb81b43cc018d6a4eaa12b92fcbfbee5485735901d796515026fcc84979f7ffd6","7066238","1547491715","1/14/2019 6:48:35 PM","0x343a60608312a65e2d1f3b10674d21ca2c4edfac","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.12331221","0","25.3875177948","0.00126","0.2594088","129.74","","",""
"0x629be2599db5afac59ea095d96b9d0dcdd643c7741277ab25bb489b7fb157372","7066238","1547491715","1/14/2019 6:48:35 PM","0x83eb2eacb20bd49dc56da2cb3198047bfa498e1d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00874","0","1.7993912","0.00126","0.2594088","129.74","","",""
"0xa3674e209cc28bccee4b7177f74cf9c082f73af1d0691eddb4389f028d30bdaf","7066238","1547491715","1/14/2019 6:48:35 PM","0x1657c45c1486be7b975edd5c7c0080d0955260f4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09592185","0","19.748390478","0.00126","0.2594088","129.74","","",""
"0xdced28612deb22e26619c7b4f804ce6f8fcb17f6a8a14d34d46732cd83a4ef03","7066238","1547491715","1/14/2019 6:48:35 PM","0xd0cb8988cebe09050e2ea3e7e7c22462ce893012","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04074","0","8.3875512","0.00126","0.2594088","129.74","","",""
"0x1f5c63f3e0a3b1d0b1367ed782d07bd3013df4041360d771b999374f9fd94708","7066238","1547491715","1/14/2019 6:48:35 PM","0x9018e41d3ed69de3dbc7a422d23654ccdf09a0df","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.15774","0","32.4755112","0.00126","0.2594088","129.74","","",""
"0xf70658e688e2cababa09e8af09bf47575a8eeb31dbd3471442fe1a53bc705c7c","7066238","1547491715","1/14/2019 6:48:35 PM","0x76e4abf329c8a0f09a53fd62f2422deba69b192b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00274","0","0.5641112","0.00126","0.2594088","129.74","","",""
"0x016b127c460888bab01448bed7b8bc9283fb63bb04303e6b3e20f668ae2bf467","7066238","1547491715","1/14/2019 6:48:35 PM","0x62e97979b25b19ca4487631857d28463b37cfaf0","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.05274","0","10.8581112","0.00126","0.2594088","129.74","","",""
"0x85425fb2d1b10249cfda373c184e8e95c74e99eb769b95d06f230527418c90df","7066238","1547491715","1/14/2019 6:48:35 PM","0x7c1ad0e67290472d4dd40d6fe270301ce984d67e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04757422","0","9.7945804136","0.00126","0.2594088","129.74","","",""
"0xafcd36d4a65c8d13a30405543557e0b75cadd55193a7569e58f9f9448d004f23","7066238","1547491715","1/14/2019 6:48:35 PM","0x8df2fb196610f0e831cfe0197e5934c9929694c2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.1260744","0","25.956197472","0.00126","0.2594088","129.74","","",""
"0x4960e8f0f8896166ca80676c50480e51637e463ecdc87b27a92eb2467de5ff9d","7066238","1547491715","1/14/2019 6:48:35 PM","0xa2e1d7a776b63911a77584c2c27014653a34acf2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.19274","0","39.6813112","0.00126","0.2594088","129.74","","",""
"0xb2ba3d1809a917fea600df10f455f4b59ffcd76b19e97a79d4a34a4ac14666bf","7066238","1547491715","1/14/2019 6:48:35 PM","0x37463724556c9a7e6b7cc4e59b061167f0f56dee","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.148502856915536064","0","30.5737681817706","0.00126","0.2594088","129.74","","",""
"0x5cc6b7afb8388cb4047185b02b1bae652a269a7bd3b86c1805b9e0a87a30ea46","7066238","1547491715","1/14/2019 6:48:35 PM","0xd82a0f27ce84070a815ab0254593f73bc6a16034","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00874","0","1.7993912","0.00126","0.2594088","129.74","","",""
"0xd8b660a2900f03143f55d6f74c5016053ed10bc096adc98168ae80c8289e2f36","7066238","1547491715","1/14/2019 6:48:35 PM","0x04a1ebbb2a173f99e80a232a1eb70068000abe50","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.07412392","0","15.2606326496","0.00126","0.2594088","129.74","","",""
"0x5bbe4e177bfb7831f800d52ef837f803fbe45f7b3e26d4912192853d89748874","7066238","1547491715","1/14/2019 6:48:35 PM","0x3d9df5a385d3c24a89b2d8cd0990e190b1028a26","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0xa2e7a5ef698467fa67fb6416ea39545649ea3b8b518abd7820140b57265fbf5b","7066238","1547491715","1/14/2019 6:48:35 PM","0xb74188bdfb47d84b78ff6ec66d6f69053de46e13","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.093331768","0","19.21514439584","0.00126","0.2594088","129.74","","",""
"0x7f4148e0b1fb4e03066e6a92f626f0fed6f633210edd78e1af66d70f3471b591","7066238","1547491715","1/14/2019 6:48:35 PM","0xf9fe9783cfe2404c6618dc16abc2d4fc6f8597b1","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04964854","0","10.2216414152","0.00126","0.2594088","129.74","","",""
"0x026b1b86ef2b00c1d216b67406ca524096c5d91dab4578a447097d430d368f2b","7066238","1547491715","1/14/2019 6:48:35 PM","0x5ac17b78b5c1593fe2246fcf11315bf46ed03bd6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.004469","0","0.92007772","0.00126","0.2594088","129.74","","",""
"0x1ff73ad86dff1d92b3b7f8afd9d4fc87e9033f834b0808f9fc3aee98912ac039","7066238","1547491715","1/14/2019 6:48:35 PM","0xb088984f6b61b419e0fa461000b004a7ec310aed","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.15074","0","31.0343512","0.00126","0.2594088","129.74","","",""
"0xf515927aa49d6fecd0d4a7f43fc04e4e6c9b310ac701d71236eee8647654273a","7066238","1547491715","1/14/2019 6:48:35 PM","0xa21cbd41a0fcfbcbf39e1e5d0a72f18eaa3aeb67","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.069766379999999998","0","14.3635023144","0.00126","0.2594088","129.74","","",""
"0x6b97254ebf9b56dced2622f12d0734ae4595d54f43b89af42d5176bc57412002","7066238","1547491715","1/14/2019 6:48:35 PM","0xec4664bf3c1ef958e64847db95645c63d2b741a1","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.002262246850721191","0","0.465751381626479","0.00126","0.2594088","129.74","","",""
"0x910d576ad49c924fc9b7e4c16a9880798acd531e84f7fb51da3557bee739d475","7066238","1547491715","1/14/2019 6:48:35 PM","0x590b1683647ba31b0031b1101184dc4a48eaa797","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.01979371","0","4.0751290148","0.00126","0.2594088","129.74","","",""
"0xdc76834efbf2b9c13ac10171a50eb950641582c166c1cef081acfc3b83bf3679","7066238","1547491715","1/14/2019 6:48:35 PM","0xdec64bf9747f4d4dde7d40d7291049fc4ee289ac","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.19513","0","40.1733644","0.00126","0.2594088","129.74","","",""
"0xe0c8e23caa83276d1ab28221aa1036ea19c6f94bd10ef0a984dfdf19702d1c78","7066238","1547491715","1/14/2019 6:48:35 PM","0x32bd0c55bb215cc83032bf492a1a573a0f0f09e3","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.16547287","0","34.0675544756","0.00126","0.2594088","129.74","","",""
"0x92331c597c070744c558e7a827db73c7c1e62c4966a450542d93d90d8928a231","7066238","1547491715","1/14/2019 6:48:35 PM","0x6e454b4dc40fd9bbd22bc62569ae312707419fa2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03119118621909486","0","6.42164141878725","0.00126","0.2594088","129.74","","",""
"0x98cd2d973406701dc3eb09f9dd1dd07496544adaceca90ffaf86f4974b4b2677","7066238","1547491715","1/14/2019 6:48:35 PM","0x35e9eba85087ffa4fee8182920105490f2ef7df4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.093935","0","19.3393378","0.00126","0.2594088","129.74","","",""
"0xe627c23aa2421c24305716e01d3d30d567764729755e85b083d201d67279d4fa","7066238","1547491715","1/14/2019 6:48:35 PM","0x84364e4f956d44bfa33bca0d9503cd4a9bd003bc","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x1d22a67ab655a391315a180c416c4fa1ad1b9494f73426952e6dc881d3aaca25","7066238","1547491715","1/14/2019 6:48:35 PM","0x71e17ae65ba8f1cee3c9b9b49d56f2d56d141fc6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.128732","0","26.50334416","0.00126","0.2594088","129.74","","",""
"0x151a96faaa120d496c662901ed7f69c07901050667eb5c211e1fb206bdf83312","7066238","1547491715","1/14/2019 6:48:35 PM","0x430c94c363af93e21c74163eae3362f4e6ce2381","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.163078","0","33.57449864","0.00126","0.2594088","129.74","","",""
"0x62762c93d313c4f55f37c5100c787ca332558e1b7bb9889c290fb6f54dcd41db","7066238","1547491715","1/14/2019 6:48:35 PM","0x1509a7a0b392d97a52334d6b54aedd89747546f6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08274","0","17.0345112","0.00126","0.2594088","129.74","","",""
"0x18270da47f1cc4cda11a389acb927ac5bd0c4ab9509971120c96800e979c7d68","7066238","1547491715","1/14/2019 6:48:35 PM","0x4b6c2e5f9dcaca09582f35fd12e7d64b843807b1","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.23274","0","47.9165112","0.00126","0.2594088","129.74","","",""
"0x78f2382eb998e6178539c00f2d0a31c8631914810e54058596d4fa6925c8d011","7066238","1547491715","1/14/2019 6:48:35 PM","0x4dae4c462f7ac0b81a1beff31a5cf078a7757128","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08274","0","17.0345112","0.00126","0.2594088","129.74","","",""
"0x037a1234ab569cbf15e6c461d80fa34f4421bfb74685eb2307067ba9fe2786e3","7066238","1547491715","1/14/2019 6:48:35 PM","0x2aa8213059db40c61c95a9a738af124b4d759707","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.18041402","0","37.1436384376","0.00126","0.2594088","129.74","","",""
"0x0c5ef33479ab527b34feb197e60874c7cd0ce3bbbea9975c8dc8fc5c3618a960","7066238","1547491715","1/14/2019 6:48:35 PM","0x7f8e6e0aff9d1ee2d33d05c27dd1d8817fa35994","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08330751","0","17.1513501588","0.00126","0.2594088","129.74","","",""
"0xf56a22dabbc97dd6a613c2718ce533a5c192cb9202c02c524b752763ddc403b2","7066238","1547491715","1/14/2019 6:48:35 PM","0xfc2306700b6da0e9fc4079a7a4cc632c2a75e7df","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11131","0","22.9165028","0.00126","0.2594088","129.74","","",""
"0xbca419dcc90290526ba74cfc54c5ff07b3317eaf6a8200153ebb8697297c9039","7066238","1547491715","1/14/2019 6:48:35 PM","0x49d78736aaeb276b967f3c932e2e7155c0ef81e3","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02342","0","4.8217096","0.00126","0.2594088","129.74","","",""
"0x09f48758256306c02e29da29db89a320b3cc1f3be74d0cb56dd89e2c32e0b4c3","7066238","1547491715","1/14/2019 6:48:35 PM","0x3a990c7ad59abe7a5a29066530583b68e31a7157","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02014818","0","4.1481072984","0.00126","0.2594088","129.74","","",""
"0xcc687b7feeb52f0fd67abe0a3ddf85da7c547baf3652a087e6c44ff8b20d900d","7066238","1547491715","1/14/2019 6:48:35 PM","0x7fdc2e6fb71185319714e1fe8d69ede96ca4ce81","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.18274","0","37.6225112","0.00126","0.2594088","129.74","","",""
"0xeb3293b535afd3c1d2d7d7417d266a6b130b662af112e0b79f1d69c473fff776","7066238","1547491715","1/14/2019 6:48:35 PM","0x7fbf0f0048e0f17924e2ca40e64b432df44471cd","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.12920936","0","26.6016230368","0.00126","0.2594088","129.74","","",""
"0x68d5a3ac08bc92305f778bcac702ccfa53fc4b1840c99ab51475dc08a8ada90e","7066238","1547491715","1/14/2019 6:48:35 PM","0x44b2469de4f774f04b6000e9d37289870c68788e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.17492621","0","36.0138081148","0.00126","0.2594088","129.74","","",""
"0x7a56938452566b67d46151e6dfaa91c6274b6613d6a5c704ea22fc1647221744","7066238","1547491715","1/14/2019 6:48:35 PM","0x09aaac82132c99344b9345e61a679cacb58ce2b6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02074","0","4.2699512","0.00126","0.2594088","129.74","","",""
"0x792812e70a6e6cd9776f93e637470c15cc1d7a8a07ecfd63c10803d65b98b11a","7066238","1547491715","1/14/2019 6:48:35 PM","0x53af89e22d8c2deb2f018987f808c4dcc7a39f0f","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.16050014","0","33.0437688232","0.00126","0.2594088","129.74","","",""
"0xbaf221c75b7bd4da666a8481077950e0e0b5d27ff82ffc5c28390c9f661a880a","7066238","1547491715","1/14/2019 6:48:35 PM","0x987093848d9bcc8ff4753d1226ec85e1c6b155d4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.1522829","0","31.352003452","0.00126","0.2594088","129.74","","",""
"0x434f3e4fc55bf454be21f283c68e43459edaa88fcd7930974307c3ae4896d746","7066238","1547491715","1/14/2019 6:48:35 PM","0x9b88ee967df0d1676bb1845019d65534d695202e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06286133","0","12.9418906204","0.00126","0.2594088","129.74","","",""
"0xf7726278507a93eb469efa60030eedcf123579ef105d2f30c18826025b6682b3","7066238","1547491715","1/14/2019 6:48:35 PM","0x0c1d52b1253ea1e58a95ad742581b504bd76e60c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03574","0","7.3581512","0.00126","0.2594088","129.74","","",""
"0xcc7adee0d3a286d8e4423c5ecec1ab13ed1270042de5055d70de6ce7a40da23b","7066238","1547491715","1/14/2019 6:48:35 PM","0x1e99ba3c8f545b5dd195581d45d504df4b64d461","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.07228613","0","14.8822684444","0.00126","0.2594088","129.74","","",""
"0x1cc79922963abe20496d3e76b2ff9bbdeec60e94dc02f0fbf1dbdfac4eee2244","7066238","1547491715","1/14/2019 6:48:35 PM","0x2fdc13451644e04567559b60eb5b8ffa245415a4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.01642264","0","3.3810931232","0.00126","0.2594088","129.74","","",""
"0xee0afcaa949aa3e1f78e0089e09176a1d38c91c0c4d77035a6ecfddd345de0ae","7066238","1547491715","1/14/2019 6:48:35 PM","0x8c6192d896c8dc488b45dfb4f4cdd426c2131b9f","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04279638","0","8.8109187144","0.00126","0.2594088","129.74","","",""
"0x1be2691966767598a540be84ab3da57830c1f421f8b327cee6b89327df6664f6","7066238","1547491715","1/14/2019 6:48:35 PM","0x8d01c3f1da5e7d37114b4b7dbb27b37c867d6600","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03074","0","6.3287512","0.00126","0.2594088","129.74","","",""
"0x489be8f905e4c2f69728e454e28ec03a7882e26d4b9dbb11facc237dc1015e76","7066238","1547491715","1/14/2019 6:48:35 PM","0xaa57194987762e87ba3a9e65abed6db78bbd70ed","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09852296","0","20.2839070048","0.00126","0.2594088","129.74","","",""
"0xd4498989d7340a5dcac0250329f287cb03e8efbfd1bf8300d11f66548714ccc6","7066238","1547491715","1/14/2019 6:48:35 PM","0x945d3ebd64ba57cfc3f7b096298feaf766d62bac","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11214416","0","23.0882396608","0.00126","0.2594088","129.74","","",""
"0x1bf6ab539bacda3b9e4e747f9212fd64f7fbd2d9aa6e8be86cc6cbc5f67800a9","7066238","1547491715","1/14/2019 6:48:35 PM","0x6730f2282844488c4aaf1a0ee571e3e56aec212d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x3d4d9c6aacde576f857971dc44b0fe8dfc3db78acaca2ec8e2b5106b961ea031","7066238","1547491715","1/14/2019 6:48:35 PM","0xa70031df90ff0d69d889867bb0c14b22fe8b6438","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.2286432","0","47.073062016","0.00126","0.2594088","129.74","","",""
"0x6c073f72d4aad1058568fecc972d073c04f0a65c16bbb3d273691876ef4171e3","7066238","1547491715","1/14/2019 6:48:35 PM","0x5d987ba6a7517bf74078fdafe81cc52563cb5a32","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.10074","0","20.7403512","0.00126","0.2594088","129.74","","",""
"0x87ee416a034806d698cc65ec03da9e05eca6e08189d678ca14bddf483443f0b6","7066238","1547491715","1/14/2019 6:48:35 PM","0x25521aee75bd2e21a822a1058ad5b992a24f92be","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06818918","0","14.0387883784","0.00126","0.2594088","129.74","","",""
"0x4f72a63318505748afecf015dc3863b0171d0c404db1a008f59b970d0698a178","7066238","1547491715","1/14/2019 6:48:35 PM","0xa5956db2c32f9d8d73959bec0592fa2e32d3d5b4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11387534681085614","0","23.4446564014191","0.00126","0.2594088","129.74","","",""
"0xc6f7a6d78e9dc87df9bcc08254d5d4edb9c1de16b149a6779c3b31caa402a986","7066238","1547491715","1/14/2019 6:48:35 PM","0xbb872cc66062da53f52c63ef94a26fbd0752289b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.24193361","0","49.8092916268","0.00126","0.2594088","129.74","","",""
"0xc459a2207efd8a8fcc1c8e5e07c8e88d02b8b7411ac03a6d413563ba4a4aa46a","7066238","1547491715","1/14/2019 6:48:35 PM","0xef7f0dec82c0f6a750ae035f36c158ede58e2fa7","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.0792088","0","16.307507744","0.00126","0.2594088","129.74","","",""
"0x448353329737ba666f29def17beafbf3d4735c6b74084574bcbfad8e4c151ff5","7066238","1547491715","1/14/2019 6:48:35 PM","0xd59bf85d321aa9a32ab32259aa67387e59947f37","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11649117","0","23.9832020796","0.00126","0.2594088","129.74","","",""
"0xbd43a7d56e10442874701d8b9fa427a7b2e87d5ae87b1597d9b6d5788bfcd78e","7066238","1547491715","1/14/2019 6:48:35 PM","0x88310440a943ac57d4cb5fa8819f016862d3cb36","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02800247","0","5.7651485236","0.00126","0.2594088","129.74","","",""
"0x9a494161fd779bc8aec20d907d688efc0eb5a98af177402f2ea5dc04213b87f7","7066238","1547491715","1/14/2019 6:48:35 PM","0x4531e965e86b543740742a2e12c38934229e8547","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.142798047125463192","0","29.3992619421904","0.00126","0.2594088","129.74","","",""
"0xcdd751cd0421fc632c24e25083917746d8fae215e90835b87bb7f68e4da86f8b","7066238","1547491715","1/14/2019 6:48:35 PM","0x682c2adfcce836c710019d3745fbcd50aebdb02f","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.05774","0","11.8875112","0.00126","0.2594088","129.74","","",""
"0x5ce5b0e47543dbf220735917f1c840d5da53d1d19dee7e643af810f2dbe52854","7066238","1547491715","1/14/2019 6:48:35 PM","0xcd0931d5ee567ea2a6f923f1850ed23a1a59d469","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.14175161","0","29.1838214668","0.00126","0.2594088","129.74","","",""
"0x9099b1fa27160698eb2b263f5db2c22b861fc9e507519abcf69dfa42150dbe3e","7066238","1547491715","1/14/2019 6:48:35 PM","0x4e492082acc7997d891079b95b81765be7c2ccb4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08064544","0","16.6032831872","0.00126","0.2594088","129.74","","",""
"0x40d2cc8ab72be6ef330215674d7030000637445c8780b7ef4cb9ed4c3e59b9a0","7066238","1547491715","1/14/2019 6:48:35 PM","0x285eebb91c976e4656371201441e4b4ec0d15230","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06587017","0","13.5613505996","0.00126","0.2594088","129.74","","",""
"0xe36c93abd61d3f9f474aca2c7f5f86ff60d03fb916c1b071e55c5162a9a0ea6f","7066238","1547491715","1/14/2019 6:48:35 PM","0x6d4afb77fcdaea0caff383f07ce43be15ffd828c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.19274","0","39.6813112","0.00126","0.2594088","129.74","","",""
"0xf2cdd419bc289a6e3163fb72beaede96ee309f254d79af308995c30d012a84ea","7066238","1547491715","1/14/2019 6:48:35 PM","0xbcc96a95ec5bfed55ab2078b0c5456bdc483cf42","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00470889","0","0.9694662732","0.00126","0.2594088","129.74","","",""
"0xcce095f4b118e2301619cdc4546a704dfca0fc8285a4da539952ca59d5119fe1","7066238","1547491715","1/14/2019 6:48:35 PM","0x05c34364652ffb5993254f05190d26d59fd24ddb","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03274","0","6.7405112","0.00126","0.2594088","129.74","","",""
"0x8ceff43dc9da330aa3c6c471a9fab34578da40430bd52d126d7f723eebd4463c","7066238","1547491715","1/14/2019 6:48:35 PM","0x33932bc33b7816040027877ab1eab2f45349d99e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00714","0","1.4699832","0.00126","0.2594088","129.74","","",""
